ImageNumber,ObjectNumber,FileName_Cell_Mask,FileName_DAPI,FileName_GFP,PathName_Cell_Mask,PathName_DAPI,PathName_GFP,Children_GFP_foci_Count,Number_Object_Number,Parent_Nuclei
169,134,20240708-A19841_I01_s4_w3.TIF,20240708-A19841_I01_s4_w1.TIF,20240708-A19841_I01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,134,134
169,135,20240708-A19841_I01_s4_w3.TIF,20240708-A19841_I01_s4_w1.TIF,20240708-A19841_I01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,35,135,135
169,136,20240708-A19841_I01_s4_w3.TIF,20240708-A19841_I01_s4_w1.TIF,20240708-A19841_I01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,136,136
170,1,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,1,1
170,2,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,2,2
170,3,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,3,3
170,4,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,4,4
170,5,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,5,5
170,6,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,81,6,6
170,7,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,7,7
170,8,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,8,8
170,9,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,9,9
170,10,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,10,10
170,11,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,28,11,11
170,12,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,12,12
170,13,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,27,13,13
170,14,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,14,14
170,15,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,15,15
170,16,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,16,16
170,17,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,17,17
170,18,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,69,18,18
170,19,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,19,19
170,20,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,20,20
170,21,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,21,21
170,22,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,62,22,22
170,23,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,68,23,23
170,24,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,24,24
170,25,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,25,25
170,26,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,38,26,26
170,27,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,27,27
170,28,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,69,28,28
170,29,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,63,29,29
170,30,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,22,30,30
170,31,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,31,31
170,32,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,32,32
170,33,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,21,33,33
170,34,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,34,34
170,35,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,35,35
170,36,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,4,36,36
170,37,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,37,37
170,38,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,38,38
170,39,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,39,39
170,40,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,40,40
170,41,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,41,41,41
170,42,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,42,42
170,43,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,35,43,43
170,44,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,82,44,44
170,45,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,45,45
170,46,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,46,46
170,47,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,29,47,47
170,48,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,48,48
170,49,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,59,49,49
170,50,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,50,50
170,51,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,81,51,51
170,52,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,40,52,52
170,53,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,53,53
170,54,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,54,54
170,55,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,55,55
170,56,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,27,56,56
170,57,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,39,57,57
170,58,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,58,58
170,59,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,73,59,59
170,60,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,60,60
170,61,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,61,61
170,62,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,52,62,62
170,63,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,63,63
170,64,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,47,64,64
170,65,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,65,65
170,66,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,66,66
170,67,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,67,67
170,68,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,34,68,68
170,69,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,41,69,69
170,70,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,67,70,70
170,71,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,71,71
170,72,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,33,72,72
170,73,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,73,73
170,74,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,74,74
170,75,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,29,75,75
170,76,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,76,76
170,77,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,31,77,77
170,78,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,128,78,78
170,79,20240708-A19841_I02_s4_w3.TIF,20240708-A19841_I02_s4_w1.TIF,20240708-A19841_I02_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,79,79
