"PlateType","PlateRows","PlateCols","PlateWells","ScreenType","SaveDirectory","InputDirectory","SignalStatus","PositiveControlName","NegativeControlName","Row","Col","Well","Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",12,"M12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",12,"N12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",12,"O12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",12,"P12",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",13,"A13",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",13,"B13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",13,"C13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",13,"D13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",13,"E13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",13,"F13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",13,"G13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",13,"H13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",13,"I13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",13,"J13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",13,"K13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",13,"L13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",13,"M13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",13,"N13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",13,"O13","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",13,"P13",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",14,"A14",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",14,"B14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",14,"C14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",14,"D14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",14,"E14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",14,"F14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",14,"G14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",14,"H14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",14,"I14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",14,"J14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",14,"K14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",14,"L14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",14,"M14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",14,"N14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",14,"O14","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",14,"P14",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",15,"A15",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",15,"B15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",15,"C15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",15,"D15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",15,"E15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",15,"F15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",15,"G15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",15,"H15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",15,"I15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",15,"J15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",15,"K15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",15,"L15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",15,"M15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",15,"N15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",15,"O15","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",15,"P15",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",16,"A16",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",16,"B16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",16,"C16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",16,"D16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",16,"E16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",16,"F16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",16,"G16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",16,"H16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",16,"I16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",16,"J16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",16,"K16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",16,"L16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",16,"M16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",16,"N16","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",16,"O16","Test Condition"
